"","points","price","variety","latitude","longitude","cluster","country"
"14919",83,7,"Merlot",-36,-72,6,"Chile"
"14920",90,26,"Chardonnay",-27.6728168,121.6283098,4,"Australia"
"14921",87,15,"Sauvignon Blanc",-33.444962,-70.648283,3,"Chile"
"14922",87,10,"Pinot Noir",-33.3190376,-71.4076318,5,"Chile"
"14923",87,17,"Merlot",-35.0567954,-71.2688602,6,"Chile"
"14924",87,12,"Merlot",-36,-72,6,"Chile"
"14925",87,12,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"14926",87,23,"Sauvignon Blanc",-30.0002315,136.2091547,3,"Australia"
"14927",86,17,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"14928",86,11,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"14929",86,15,"Cabernet Sauvignon",-33.444962,-70.648283,6,"Chile"
"14930",86,13,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"14931",86,100,"Merlot",-36.8019237,175.1080146,3,"New Zealand"
"14932",86,28,"Sauvignon Blanc",47.5532402,1.0105289,1,"France"
"14933",86,20,"Pinot Noir",-41.57269,173.4216613,3,"New Zealand"
"14934",86,16,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"14935",86,35,"Sauvignon Blanc",47.5532402,1.0105289,1,"France"
"14936",86,10,"Chardonnay",-33.3190376,-71.4076318,6,"Chile"
"14937",86,22,"Sauvignon Blanc",47.5532402,1.0105289,1,"France"
"14938",86,12,"Chardonnay",-33.3190376,-71.4076318,6,"Chile"
"14939",86,16,"Pinot Noir",-39.1089867,176.7416374,3,"New Zealand"
"14940",86,9,"Chardonnay",-33.444962,-70.648283,6,"Chile"
"14941",86,9,"Cabernet Sauvignon",-34.9859489,-71.2417746,6,"Chile"
"14942",86,8,"Syrah",37.5999938,14.0153557,1,"Italy"
"14943",86,9,"Chardonnay",37.5999938,14.0153557,4,"Italy"
"14944",89,35,"Cabernet Sauvignon",-37.4713077,144.7851531,6,"Australia"
"14945",89,19,"Cabernet Sauvignon",-34.6761419,-71.097317,6,"Chile"
"14946",89,13,"Malbec",-34.6761419,-71.097317,6,"Chile"
"14947",89,24,"Riesling",47.9271368,14.080665,4,"Austria"
"14948",89,16,"Merlot",-36,-72,6,"Chile"
"14949",89,33,"Riesling",48.3896089,15.4748897,4,"Austria"
"14950",89,32,"Riesling",48.3896089,15.4748897,4,"Austria"
"14951",88,73,"Cabernet Sauvignon",-30.0002315,136.2091547,6,"Australia"
"14952",88,26,"Chardonnay",-27.6728168,121.6283098,4,"Australia"
"14953",83,20,"Cabernet Sauvignon",-32.653179,-70.0108675,6,"Chile"
"14954",83,11,"Merlot",-36,-72,6,"Chile"
"14955",83,11,"Merlot",-35.0567954,-71.2688602,6,"Chile"
"14956",83,10,"Merlot",-32.653179,-70.0108675,6,"Chile"
"14957",83,11,"Chardonnay",-36,-72,6,"Chile"
"14958",83,10,"Sauvignon Blanc",-33.3190376,-71.4076318,3,"Chile"
"14959",90,21,"Merlot",-34.6761419,-71.097317,6,"Chile"
"14960",89,24,"Chardonnay",-37.4713077,144.7851531,3,"Australia"
"14961",86,16,"Cabernet Sauvignon",-33.444962,-70.648283,6,"Chile"
"14962",86,14,"Chardonnay",-33.444962,-70.648283,6,"Chile"
"14963",86,55,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"14964",86,25,"Chardonnay",-41.57269,173.4216613,3,"New Zealand"
"14965",86,23,"Sauvignon Blanc",47.5532402,1.0105289,1,"France"
"14966",86,35,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"14967",86,8,"Pinot Noir",-33.3190376,-71.4076318,6,"Chile"
"14968",86,37,"Sauvignon Blanc",46.8885229,15.8936247,1,"Austria"
"14969",86,17,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"14970",86,27,"Sauvignon Blanc",47.3593442,14.4699827,1,"Austria"
"14971",86,13,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"14972",86,31,"Sauvignon Blanc",46.8885229,15.8936247,1,"Austria"
"14973",86,10,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"14974",88,125,"Cabernet Sauvignon",-30.0002315,136.2091547,6,"Australia"
"14975",88,23,"Riesling",48.585085,15.4126618,4,"Austria"
"14976",88,29,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"14977",88,15,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"14978",88,17,"Malbec",-34.6761419,-71.097317,6,"Chile"
"14979",88,17,"Chardonnay",-30.0002315,136.2091547,4,"Australia"
"14980",88,18,"Riesling",-30.0002315,136.2091547,3,"Australia"
"14981",88,11,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"14982",83,7,"Merlot",-32.653179,-70.0108675,6,"Chile"
"14983",82,11,"Cabernet Sauvignon",-34.9859489,-71.2417746,6,"Chile"
"14984",82,9,"Syrah",-34.6761419,-71.097317,6,"Chile"
"14985",82,7,"Merlot",-34.1718313,-70.6216794,6,"Chile"
"14986",82,9,"Sauvignon Blanc",-36.9777206,-72.331113,3,"Chile"
"14987",82,16,"Pinot Noir",-33.3190376,-71.4076318,6,"Chile"
"14988",82,8,"Chardonnay",-36,-72,6,"Chile"
"14989",82,13,"Cabernet Sauvignon",-34.6761419,-71.097317,6,"Chile"
"14990",82,8,"Merlot",-35.675147,-71.542969,6,"Chile"
"14991",82,17,"Cabernet Sauvignon",-33.444962,-70.648283,6,"Chile"
"14992",86,25,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"14993",86,22,"Sauvignon Blanc",47.5532402,1.0105289,1,"France"
"14994",86,13,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"14995",86,10,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"14996",86,9,"Sauvignon Blanc",-33.444962,-70.648283,3,"Chile"
"14997",86,13,"Chardonnay",-39.1089867,176.7416374,3,"New Zealand"
"14998",86,33,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"14999",86,18,"Chardonnay",-33.6131574,-71.4501843,6,"Chile"
"15000",86,36,"Sauvignon Blanc",47.516231,14.550072,1,"Austria"
"15001",86,15,"Sauvignon Blanc",-39.1089867,176.7416374,3,"New Zealand"
"15002",86,23,"Sauvignon Blanc",47.5532402,1.0105289,1,"France"
"15003",86,10,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"15004",86,12,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"15005",89,28,"Chardonnay",-41.57269,173.4216613,3,"New Zealand"
"15006",85,20,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"15007",85,13,"Pinot Noir",-41.57269,173.4216613,3,"New Zealand"
"15008",85,39,"Pinot Noir",-41.57269,173.4216613,3,"New Zealand"
"15009",85,8,"Chardonnay",-33.444962,-70.648283,6,"Chile"
"15010",85,13,"Riesling",-37.6908365,178.5396131,3,"New Zealand"
"15011",88,25,"Cabernet Sauvignon",-37.4713077,144.7851531,6,"Australia"
"15012",88,10,"Merlot",-33.3190376,-71.4076318,6,"Chile"
"15013",88,50,"Cabernet Sauvignon",-37.4713077,144.7851531,6,"Australia"
"15014",88,18,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"15015",88,12,"Chardonnay",-33.3190376,-71.4076318,4,"Chile"
"15016",88,18,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"15017",88,13,"Sangiovese",41.87194,12.56738,2,"Italy"
"15018",86,8,"Chardonnay",-34.6761419,-71.097317,6,"Chile"
"15019",85,14,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"15020",85,22,"Sauvignon Blanc",47.5532402,1.0105289,1,"France"
"15021",85,13,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"15022",85,10,"Merlot",-32.8896247,-68.8526867,6,"Argentina"
"15023",85,24,"Cabernet Sauvignon",-34.6761419,-71.097317,6,"Chile"
"15024",85,36,"Pinot Noir",-41.2190932,175.4600651,3,"New Zealand"
"15025",85,11,"Chardonnay",-33.3190376,-71.4076318,6,"Chile"
"15026",85,13,"Sangiovese",41.87194,12.56738,2,"Italy"
"15027",85,9,"Sauvignon Blanc",-36,-72,3,"Chile"
"15028",85,36,"Sauvignon Blanc",45.0522366,7.5153885,1,"Italy"
"15029",85,13,"Chardonnay",-41.57269,173.4216613,3,"New Zealand"
"15030",85,20,"Sauvignon Blanc",47.5532402,1.0105289,1,"France"
"15031",85,55,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"15032",85,11,"Merlot",-33.444962,-70.648283,6,"Chile"
"15033",81,9,"Merlot",-34.9859489,-71.2417746,6,"Chile"
"15034",81,8,"Chardonnay",-34.9859489,-71.2417746,6,"Chile"
"15035",80,12,"Syrah",-33.3190376,-71.4076318,6,"Chile"
"15036",80,8,"Merlot",-34.6761419,-71.097317,6,"Chile"
"15037",80,12,"Cabernet Sauvignon",-36.9777206,-72.331113,6,"Chile"
"15038",80,12,"Merlot",-33.3190376,-71.4076318,6,"Chile"
"15039",88,9,"Merlot",-34.6761419,-71.097317,6,"Chile"
"15040",88,18,"Cabernet Sauvignon",-33.444962,-70.648283,6,"Chile"
"15041",85,14,"Cabernet Sauvignon",-33.444962,-70.648283,6,"Chile"
"15042",85,20,"Pinot Noir",-41.57269,173.4216613,3,"New Zealand"
"15043",85,15,"Chardonnay",-39.1089867,176.7416374,3,"New Zealand"
"15044",85,25,"Chardonnay",-41.57269,173.4216613,3,"New Zealand"
"15045",84,9,"Chardonnay",-34.9859489,-71.2417746,6,"Chile"
"15046",84,10,"Sauvignon Blanc",-33.444962,-70.648283,3,"Chile"
"15047",84,14,"Chardonnay",-39.1089867,176.7416374,3,"New Zealand"
"15048",84,13,"Cabernet Sauvignon",-33.444962,-70.648283,6,"Chile"
"15049",84,31,"Riesling",-41.57269,173.4216613,3,"New Zealand"
"15050",84,9,"Sauvignon Blanc",-34.9859489,-71.2417746,3,"Chile"
"15051",85,10,"Sauvignon Blanc",-36,-72,3,"Chile"
"15052",85,16,"Pinot Noir",-33.3190376,-71.4076318,6,"Chile"
"15053",85,30,"Sauvignon Blanc",47.5532402,1.0105289,1,"France"
"15054",85,15,"Chardonnay",-39.1089867,176.7416374,3,"New Zealand"
"15055",85,13,"Cabernet Sauvignon",-32.653179,-70.0108675,6,"Chile"
"15056",85,28,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"15057",85,19,"Cabernet Sauvignon",-32.653179,-70.0108675,6,"Chile"
"15058",85,27,"Sauvignon Blanc",-30.0002315,136.2091547,3,"Australia"
"15059",85,20,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"15060",85,12,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"15061",85,50,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"15062",85,19,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"15063",85,19,"Sauvignon Blanc",-33.3190376,-71.4076318,3,"Chile"
"15064",85,10,"Sauvignon Blanc",44.837789,-0.57918,1,"France"
"15065",85,36,"Pinot Noir",-41.57269,173.4216613,3,"New Zealand"
"15066",85,48,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"15067",88,29,"Pinot Noir",-41.57269,173.4216613,3,"New Zealand"
"15068",84,11,"Sauvignon Blanc",-36,-72,3,"Chile"
"15069",84,7,"Cabernet Sauvignon",-36,-72,6,"Chile"
"15070",84,6,"Sauvignon Blanc",-36,-72,3,"Chile"
"15071",84,12,"Cabernet Sauvignon",-33.444962,-70.648283,6,"Chile"
"15072",84,13,"Merlot",-33.444962,-70.648283,6,"Chile"
"15073",84,9,"Merlot",-36,-72,6,"Chile"
"15074",84,8,"Cabernet Sauvignon",-34.2883749,-70.815833,6,"Chile"
"15075",84,8,"Cabernet Sauvignon",-34.6761419,-71.097317,6,"Chile"
"15076",84,30,"Chardonnay",37.5999938,14.0153557,4,"Italy"
"15077",84,11,"Pinot Noir",-41.57269,173.4216613,3,"New Zealand"
"15078",85,15,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"15079",85,28,"Sauvignon Blanc",45.0522366,7.5153885,1,"Italy"
"15080",85,20,"Sauvignon Blanc",47.5532402,1.0105289,1,"France"
"15081",84,18,"Riesling",-41.57269,173.4216613,3,"New Zealand"
"15082",84,20,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"15083",84,7,"Sauvignon Blanc",-36,-72,3,"Chile"
"15084",84,13,"Sauvignon Blanc",-39.1089867,176.7416374,3,"New Zealand"
"15085",84,29,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"15086",84,69,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"15087",84,21,"Sauvignon Blanc",47.5532402,1.0105289,1,"France"
"15088",84,32,"Sauvignon Blanc",47.5532402,1.0105289,1,"France"
"15089",84,16,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"15090",84,17,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"15091",87,9,"Cabernet Sauvignon",-34.6761419,-71.097317,6,"Chile"
"15092",91,50,"Cabernet Sauvignon",-30.0002315,136.2091547,6,"Australia"
"15093",84,14,"Cabernet Sauvignon",-36,-72,6,"Chile"
"15094",84,10,"Chardonnay",-33.444962,-70.648283,6,"Chile"
"15095",84,12,"Chardonnay",-33.3190376,-71.4076318,6,"Chile"
"15096",84,16,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"15097",83,11,"Merlot",-34.2883749,-70.815833,6,"Chile"
"15098",83,8,"Chardonnay",-35.675147,-71.542969,6,"Chile"
"15099",83,13,"Merlot",-35.2808267,-71.2599507,6,"Chile"
"15100",84,10,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"15101",84,8,"Sauvignon Blanc",-33.444962,-70.648283,3,"Chile"
"15102",84,25,"Sauvignon Blanc",47.9271368,14.080665,1,"Austria"
"15103",84,12,"Cabernet Sauvignon",-36,-72,6,"Chile"
"15104",84,10,"Cabernet Sauvignon",-32.653179,-70.0108675,6,"Chile"
"15105",84,39,"Sauvignon Blanc",47.5532402,1.0105289,1,"France"
"15106",84,10,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"15107",84,15,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"15108",84,12,"Merlot",-36,-72,6,"Chile"
"15109",84,22,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"15110",84,16,"Cabernet Sauvignon",-33.444962,-70.648283,6,"Chile"
"15111",84,18,"Pinot Noir",-43.7542275,171.1637245,3,"New Zealand"
"15112",84,15,"Sauvignon Blanc",-43.0548342,172.7612505,3,"New Zealand"
"15113",84,21,"Sauvignon Blanc",47.5532402,1.0105289,1,"France"
"15114",87,12,"Malbec",-34.6761419,-71.097317,6,"Chile"
"15115",87,16,"Chardonnay",-37.4713077,144.7851531,3,"Australia"
"15116",83,8,"Cabernet Sauvignon",-34.6761419,-71.097317,6,"Chile"
"15117",83,15,"Pinot Noir",-40.900557,174.885971,3,"New Zealand"
"15118",83,13,"Cabernet Sauvignon",-35.2808267,-71.2599507,6,"Chile"
"15119",82,9,"Merlot",-34.9859489,-71.2417746,6,"Chile"
"15120",82,17,"Sauvignon Blanc",-33.6131574,-71.4501843,3,"Chile"
"15121",82,8,"Sauvignon Blanc",-34.9859489,-71.2417746,3,"Chile"
"15122",83,8,"Sauvignon Blanc",-34.9859489,-71.2417746,3,"Chile"
"15123",83,10,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"15124",83,6,"Sauvignon Blanc",-36,-72,3,"Chile"
"15125",83,14,"Merlot",-36,-72,6,"Chile"
"15126",83,10,"Chardonnay",37.5999938,14.0153557,4,"Italy"
"15127",83,7,"Merlot",-33.9429359,-71.7361783,6,"Chile"
"15128",83,8,"Sauvignon Blanc",-36,-72,3,"Chile"
"15129",83,36,"Sauvignon Blanc",43.7710513,11.2486208,1,"Italy"
"15130",83,9,"Sauvignon Blanc",-32.8896247,-68.8526867,3,"Argentina"
"15131",83,7,"Chardonnay",-34.9859489,-71.2417746,6,"Chile"
"15132",83,17,"Merlot",-36,-72,6,"Chile"
"15133",83,20,"Sauvignon Blanc",41.87194,12.56738,1,"Italy"
"15134",83,45,"Chardonnay",-33.3190376,-71.4076318,6,"Chile"
"15135",83,11,"Sauvignon Blanc",-32.8896247,-68.8526867,3,"Argentina"
"15136",83,24,"Pinot Noir",-41.57269,173.4216613,3,"New Zealand"
"15137",83,35,"Pinot Noir",-41.57269,173.4216613,3,"New Zealand"
"15138",86,13,"Cabernet Sauvignon",-33.444962,-70.648283,6,"Chile"
"15139",90,31,"Pinot Noir",-37.4713077,144.7851531,3,"Australia"
"15140",90,36,"Pinot Noir",-37.4713077,144.7851531,3,"Australia"
"15141",90,80,"Cabernet Sauvignon",-30.0002315,136.2091547,6,"Australia"
"15142",82,12,"Merlot",-33.444962,-70.648283,6,"Chile"
"15143",82,14,"Pinot Noir",-37.6908365,178.5396131,3,"New Zealand"
"15144",81,15,"Pinot Noir",-41.57269,173.4216613,3,"New Zealand"
"15145",81,8,"Sauvignon Blanc",-35.0567954,-71.2688602,3,"Chile"
"15146",81,11,"Merlot",-33.444962,-70.648283,6,"Chile"
"15147",81,12,"Sauvignon Blanc",-33.3190376,-71.4076318,3,"Chile"
"15148",81,18,"Pinot Noir",-30.7462002,-71.0022311,6,"Chile"
"15149",80,9,"Sauvignon Blanc",-33.444962,-70.648283,3,"Chile"
"15150",83,30,"Sauvignon Blanc",47.5532402,1.0105289,1,"France"
"15151",83,10,"Merlot",-32.8896247,-68.8526867,6,"Argentina"
"15152",83,13,"Cabernet Sauvignon",-33.444962,-70.648283,6,"Chile"
"15153",83,18,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"15154",83,24,"Sauvignon Blanc",-41.2706319,173.2839653,3,"New Zealand"
"15155",83,15,"Merlot",-32.8896247,-68.8526867,6,"Argentina"
"15156",83,25,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"15157",82,20,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"15158",82,6,"Merlot",-36,-72,6,"Chile"
"15159",82,7,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"15160",82,8,"Cabernet Sauvignon",-34.6761419,-71.097317,6,"Chile"
"15161",82,32,"Sauvignon Blanc",47.5532402,1.0105289,1,"France"
"15162",82,7,"Merlot",-33.444962,-70.648283,6,"Chile"
"15163",82,9,"Chardonnay",-34.9859489,-71.2417746,6,"Chile"
"15164",82,13,"Cabernet Sauvignon",-34.6761419,-71.097317,6,"Chile"
"15165",82,5,"Cabernet Sauvignon",-38.416097,-63.616672,6,"Argentina"
"15166",82,10,"Sauvignon Blanc",-36,-72,3,"Chile"
"15167",86,13,"Chardonnay",-33.3190376,-71.4076318,6,"Chile"
"15168",86,19,"Cabernet Sauvignon",-34.6761419,-71.097317,6,"Chile"
"15169",86,13,"Merlot",-33.3190376,-71.4076318,6,"Chile"
"15170",90,34,"Riesling",-30.0002315,136.2091547,3,"Australia"
"15171",89,45,"Pinot Noir",-37.4713077,144.7851531,3,"Australia"
"15172",89,18,"Riesling",-37.4713077,144.7851531,3,"Australia"
"15173",89,16,"Chardonnay",-30.0002315,136.2091547,4,"Australia"
"15174",89,11,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"15175",88,10,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"15176",88,30,"Chardonnay",-32.8896247,-68.8526867,4,"Argentina"
"15177",88,21,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"15178",88,10,"Cabernet Sauvignon",-33.9429359,-71.7361783,6,"Chile"
"15179",84,9,"Chardonnay",47.0525047,4.3837215,4,"France"
"15180",84,11,"Chardonnay",46.227638,2.213749,4,"France"
"15181",84,24,"Pinot Noir",43.5912356,3.2583626,5,"France"
"15182",84,8,"Chardonnay",43.5912356,3.2583626,4,"France"
"15183",84,8,"Sauvignon Blanc",43.5912356,3.2583626,1,"France"
"15184",84,8,"Chardonnay",43.5912356,3.2583626,4,"France"
"15185",84,12,"Merlot",43.5912356,3.2583626,1,"France"
"15186",84,8,"Sauvignon Blanc",43.5912356,3.2583626,1,"France"
"15187",81,7,"Cabernet Sauvignon",-32.653179,-70.0108675,6,"Chile"
"15188",81,10,"Merlot",-34.6761419,-71.097317,6,"Chile"
"15189",81,15,"Sauvignon Blanc",-32.8896247,-68.8526867,3,"Argentina"
"15190",81,8,"Chardonnay",-36,-72,6,"Chile"
"15191",81,10,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"15192",81,30,"Cabernet Sauvignon",-34.9859489,-71.2417746,6,"Chile"
"15193",80,8,"Cabernet Sauvignon",-35.675147,-71.542969,6,"Chile"
"15194",80,11,"Chardonnay",-34.9859489,-71.2417746,6,"Chile"
"15195",80,15,"Pinot Noir",-33.6131574,-71.4501843,6,"Chile"
"15196",80,9,"Chardonnay",-33.444962,-70.648283,6,"Chile"
"15197",80,8,"Sauvignon Blanc",-34.9859489,-71.2417746,3,"Chile"
"15198",80,9,"Merlot",-34.9859489,-71.2417746,6,"Chile"
"15199",80,6,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"15200",80,7,"Sauvignon Blanc",-34.9859489,-71.2417746,3,"Chile"
"15201",80,7,"Merlot",-32.8896247,-68.8526867,6,"Argentina"
"15202",86,13,"Syrah",-33.444962,-70.648283,6,"Chile"
"15203",88,20,"Riesling",-27.6728168,121.6283098,3,"Australia"
"15204",88,23,"Merlot",-30.0002315,136.2091547,3,"Australia"
"15205",88,46,"Cabernet Sauvignon",41.5911589,1.5208624,4,"Spain"
"15206",88,11,"Riesling",-25.274398,133.775136,3,"Australia"
"15207",88,15,"Chardonnay",-30.0002315,136.2091547,4,"Australia"
"15208",84,8,"Merlot",43.5912356,3.2583626,1,"France"
"15209",84,6,"Chardonnay",43.5912356,3.2583626,4,"France"
"15210",84,10,"Chardonnay",43.5912356,3.2583626,4,"France"
"15211",84,8,"Chardonnay",43.5912356,3.2583626,4,"France"
"15212",84,11,"Chardonnay",46.227638,2.213749,4,"France"
"15213",84,12,"Sauvignon Blanc",-30.7462002,-71.0022311,3,"Chile"
"15214",85,11,"Cabernet Sauvignon",-34.6761419,-71.097317,6,"Chile"
"15215",85,11,"Chardonnay",-34.6761419,-71.097317,6,"Chile"
"15216",85,13,"Cabernet Sauvignon",-34.6761419,-71.097317,6,"Chile"
"15217",85,13,"Chardonnay",-34.6761419,-71.097317,6,"Chile"
"15218",85,9,"Sauvignon Blanc",-34.1718313,-70.6216794,3,"Chile"
"15219",88,46,"Cabernet Sauvignon",41.5911589,1.5208624,4,"Spain"
"15220",88,14,"Syrah",-38.416097,-63.616672,6,"Argentina"
"15221",88,14,"Riesling",-27.6728168,121.6283098,3,"Australia"
"15222",88,25,"Riesling",-30.0002315,136.2091547,3,"Australia"
"15223",88,38,"Pinot Noir",47.0525047,4.3837215,5,"France"
"15224",86,30,"Pinot Noir",-36.7772623,174.5588019,3,"New Zealand"
"15225",96,184,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"15226",88,10,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"15227",88,22,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"15228",88,18,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"15229",88,18,"Syrah",-32.8896247,-68.8526867,6,"Argentina"
"15230",87,13,"Sauvignon Blanc",-30.0002315,136.2091547,3,"Australia"
"15231",87,10,"Riesling",-25.274398,133.775136,3,"Australia"
"15232",87,26,"Chardonnay",-30.0002315,136.2091547,3,"Australia"
"15233",87,17,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"15234",87,10,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"15235",87,29,"Chardonnay",-27.6728168,121.6283098,4,"Australia"
"15236",83,6,"Cabernet Sauvignon",43.5912356,3.2583626,1,"France"
"15237",83,9,"Sauvignon Blanc",46.227638,2.213749,1,"France"
"15238",83,8,"Chardonnay",43.5912356,3.2583626,4,"France"
"15239",83,8,"Merlot",43.5912356,3.2583626,1,"France"
"15240",83,8,"Syrah",43.5912356,3.2583626,1,"France"
"15241",83,7,"Merlot",43.5912356,3.2583626,1,"France"
"15242",82,6,"Sauvignon Blanc",43.5912356,3.2583626,1,"France"
"15243",87,11,"Sangiovese",-30.0002315,136.2091547,3,"Australia"
"15244",88,30,"Cabernet Sauvignon",-30.0002315,136.2091547,6,"Australia"
"15245",87,16,"Pinot Noir",-37.4713077,144.7851531,3,"Australia"
"15246",84,10,"Chardonnay",41.87194,12.56738,4,"Italy"
"15247",84,12,"Sauvignon Blanc",-34.6761419,-71.097317,3,"Chile"
"15248",87,9,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"15249",87,15,"Chardonnay",-30.0002315,136.2091547,3,"Australia"
"15250",87,13,"Chardonnay",-30.0002315,136.2091547,3,"Australia"
"15251",87,10,"Chardonnay",-33.3190376,-71.4076318,6,"Chile"
"15252",87,19,"Cabernet Sauvignon",-30.0002315,136.2091547,6,"Australia"
"15253",86,10,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"15254",86,7,"Syrah",43.5912356,3.2583626,1,"France"
"15255",82,7,"Chardonnay",43.5912356,3.2583626,4,"France"
"15256",82,8,"Cabernet Sauvignon",43.5912356,3.2583626,1,"France"
"15257",82,6,"Chardonnay",43.5912356,3.2583626,4,"France"
"15258",82,8,"Sauvignon Blanc",43.5912356,3.2583626,1,"France"
"15259",82,7,"Merlot",43.5912356,3.2583626,1,"France"
"15260",82,10,"Chardonnay",43.5912356,3.2583626,4,"France"
"15261",82,9,"Merlot",43.5912356,3.2583626,1,"France"
"15262",81,6,"Merlot",43.5912356,3.2583626,1,"France"
"15263",93,65,"Cabernet Sauvignon",-33.444962,-70.648283,6,"Chile"
"15264",86,10,"Tempranillo",40.463667,-3.74922,1,"Spain"
"15265",86,7,"Chardonnay",-25.274398,133.775136,4,"Australia"
"15266",86,83,"Pinot Noir",47.0525047,4.3837215,5,"France"
"15267",86,12,"Merlot",-31.2532183,146.921099,3,"Australia"
"15268",86,19,"Pinot Noir",-37.4713077,144.7851531,3,"Australia"
"15269",84,13,"Chardonnay",-33.444962,-70.648283,6,"Chile"
"15270",84,45,"Cabernet Sauvignon",-33.444962,-70.648283,6,"Chile"
"15271",83,15,"Chardonnay",-33.3190376,-71.4076318,6,"Chile"
"15272",87,20,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"15273",87,10,"Tempranillo",-32.8896247,-68.8526867,6,"Argentina"
"15274",87,23,"Cabernet Sauvignon",-30.0002315,136.2091547,6,"Australia"
"15275",87,18,"Cabernet Sauvignon",-30.0002315,136.2091547,6,"Australia"
"15276",87,38,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"15277",87,40,"Chardonnay",-27.6728168,121.6283098,4,"Australia"
"15278",86,20,"Chardonnay",-30.0002315,136.2091547,3,"Australia"
"15279",86,10,"Cabernet Sauvignon",-30.0002315,136.2091547,6,"Australia"
"15280",86,9,"Tempranillo",40.463667,-3.74922,1,"Spain"
"15281",92,75,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"15282",92,50,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"15283",91,42,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"15284",91,40,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"15285",88,10,"Tempranillo",41.5911589,1.5208624,1,"Spain"
"15286",88,20,"Chardonnay",-33.3190376,-71.4076318,4,"Chile"
"15287",88,9,"Riesling",-33.444962,-70.648283,6,"Chile"
"15288",88,15,"Chardonnay",-33.3190376,-71.4076318,4,"Chile"
